transaction_amount_usd,latent_v1,latent_v2,latent_v3,latent_v4,device_trust_score,is_fraud
34.63,-0.118,-0.053,-0.482,-1.511,0.807,0
32.1,-0.322,1.465,-1.019,-1.092,0.861,0
35.6,-0.213,-1.294,-0.029,-0.583,0.969,0
5.99,1.295,-0.671,1.698,0.172,0.77,0
14.29,0.293,-0.268,-0.926,0.631,0.908,0
109.82,-0.16,1.092,0.315,-0.293,0.938,0
35.98,-1.683,1.389,0.126,-0.597,0.781,0
18.21,0.706,0.312,-0.459,-0.541,0.866,0
65.37,2.733,1.051,-0.774,0.754,0.808,0
12.95,1.366,-0.244,-0.283,-0.506,0.808,0
14.32,0.74,0.677,0.294,1.176,0.847,0
30.89,-0.709,1.984,-0.256,0.742,0.807,0
167.78,0.93,1.042,0.79,-0.522,0.868,0
55.33,-0.291,1.004,-0.465,2.098,0.872,0
8.52,2.322,-1.598,1.206,-0.025,0.79,0
188.16,1.636,-0.812,0.037,0.935,0.864,0
12.47,-1.025,-0.402,2.625,1.342,0.906,0
184.01,-1.566,-0.187,0.922,-0.442,0.742,0
88.88,-1.088,2.281,2.129,-0.086,0.768,0
33.02,0.402,1.935,-0.699,0.199,0.917,0
67.76,0.281,-1.396,0.753,0.171,0.915,0
35.55,-0.313,0.333,0.144,-0.299,0.91,0
21.57,-1.22,0.928,-0.854,-1.165,0.851,0
143.72,-1.904,-0.013,0.611,0.639,0.774,0
23.79,0.163,1.039,-1.315,-1.258,0.887,0
97.03,-0.942,-0.387,2.108,0.88,0.949,0
61.31,-0.482,0.158,-0.31,0.708,0.883,0
215.59,0.504,1.137,0.466,0.226,0.936,0
85.01,-0.924,0.416,-1.887,-0.283,0.825,0
97.26,-1.631,-0.946,0.713,-0.131,0.905,0
38.72,0.427,-1.157,-0.222,2.133,0.762,0
7.46,-0.31,-1.694,0.47,0.383,0.82,0
140.17,0.442,0.247,-0.006,0.324,0.928,0
147.28,0.918,-2.28,-1.496,0.213,0.734,0
71.67,-0.335,-0.826,0.588,-0.892,0.953,0
78.32,-0.871,-1.341,-0.761,-0.87,0.775,0
64.9,1.606,-1.256,-1.349,0.061,0.935,0
59.32,-0.274,-0.285,0.648,0.947,0.847,0
36.06,2.155,-0.623,0.15,1.02,0.78,0
8.71,0.486,-1.051,-0.067,-1.24,0.903,0
36.32,0.856,1.786,0.924,-0.142,0.901,0
43.01,0.626,0.8,0.573,1.186,0.81,0
41.43,-0.872,0.364,-0.457,1.128,0.883,0
63.76,1.714,0.139,-1.358,0.689,0.722,0
160.89,-1.113,-0.975,-0.394,-0.413,0.912,0
191.1,-1.009,-0.296,-1.36,0.402,0.719,0
189.76,-1.86,-0.235,-0.646,0.545,0.771,0
30.1,0.396,0.45,-1.046,0.589,0.839,0
83.47,-1.228,0.055,-1.382,-0.259,0.942,0
29.99,-1.756,-1.579,0.382,0.542,0.717,0
10.9,-2.147,1.521,0.876,-0.672,0.737,0
315.41,0.096,-1.971,0.704,-0.846,0.804,0
8.34,1.208,0.467,-0.36,-0.589,0.794,0
280.22,-0.242,0.006,-0.27,-1.565,0.794,0
7.83,0.133,-1.003,-0.8,1.639,0.912,0
20.16,-0.797,-1.891,-0.104,0.613,0.701,0
241.31,-0.334,-1.996,-2.233,1.154,0.925,0
231.9,-0.014,0.607,0.232,-1.15,0.776,0
58.06,0.946,0.319,0.741,1.291,0.946,0
10.12,-0.356,-0.741,-0.106,1.268,0.846,0
27.13,0.805,0.308,1.073,-1.535,0.796,0
138.76,-2.095,-0.327,-0.839,-0.164,0.951,0
274.6,-1.52,-0.123,-0.575,1.988,0.773,0
8.33,0.174,0.228,-0.228,1.248,0.918,0
78.99,1.054,-0.385,0.73,0.814,0.889,0
168.33,-1.344,-0.029,0.111,0.071,0.799,0
134.86,0.136,-0.07,0.684,1.81,0.926,0
147.62,-1.02,-1.544,0.256,-0.187,0.745,0
126.04,1.403,-1.196,-0.196,-0.391,0.823,0
170.44,-0.578,0.081,-0.789,-0.022,0.863,0
63.45,-0.462,-0.089,0.218,0.273,0.884,0
77.18,-0.801,0.439,-0.164,0.33,0.89,0
84.33,0.875,0.315,1.026,-0.841,0.874,0
11.72,1.164,-0.296,-0.19,-1.982,0.842,0
86.8,-2.741,0.167,0.473,-0.23,0.702,0
16.07,-0.91,0.898,0.783,0.526,0.774,0
23.12,-0.35,-0.414,0.625,-0.395,0.923,0
5.16,-0.95,0.423,2.377,-0.787,0.823,0
10.91,0.756,0.566,-0.118,-0.436,0.862,0
83.99,1.735,0.703,-0.093,0.399,0.861,0
107.08,-1.718,1.402,1.497,1.237,0.87,0
24.51,1.025,0.016,0.381,0.56,0.902,0
19.14,-0.986,-0.103,-0.577,0.875,0.922,0
148.24,0.282,0.436,2.009,1.324,0.793,0
21.56,-0.209,-0.242,-0.827,0.587,0.983,0
43.81,-1.709,-1.573,-0.541,0.608,0.941,0
95.97,-0.701,0.686,1.53,0.927,0.891,0
37.29,0.326,0.454,2.496,0.247,0.864,0
254.2,-0.243,0.365,-0.437,0.146,0.797,0
59.96,-0.492,0.956,0.52,-0.234,0.723,0
73.16,-0.698,0.007,-0.216,-0.754,0.739,0
60.27,1.574,0.896,-2.172,0.839,0.738,0
29.17,0.753,-0.143,-0.387,-1.329,0.912,0
108.82,0.161,-1.166,0.303,0.641,0.739,0
15.49,-0.027,0.882,0.17,0.304,0.988,0
179.23,1.48,-0.492,-1.568,-0.169,0.77,0
48.04,0.622,0.001,-1.821,1.546,0.77,0
23.53,0.942,0.428,1.092,-2.18,0.905,0
10.11,1.302,-0.845,-0.341,0.141,0.769,0
101.84,0.812,-0.59,0.375,-0.193,0.931,0
188.21,1.277,-0.236,-0.302,1.068,0.988,0
166.96,1.4,-0.396,0.692,-0.854,0.928,0
112.15,-0.275,1.111,-0.263,0.024,0.742,0
92.84,-1.359,0.28,-0.742,-1.221,0.908,0
84.97,0.857,-1.185,0.178,-0.309,0.857,0
12.64,-0.068,-0.233,0.988,1.3,0.777,0
11.86,-0.248,0.515,0.331,-0.71,0.763,0
59.87,-1.571,-1.181,-0.251,0.611,0.825,0
11.91,0.219,1.536,0.056,0.1,0.899,0
54.07,0.765,-1.111,1.498,0.717,0.806,0
373.64,0.234,0.66,1.136,-0.753,0.831,0
6.81,-1.24,0.729,-0.275,-0.386,0.838,0
9.35,0.156,0.996,1.024,-1.134,0.933,0
85.9,-0.223,-0.17,-0.397,0.538,0.706,0
92.53,0.287,0.98,-0.111,1.26,0.929,0
93.4,-0.596,1.568,-0.555,-0.509,0.742,0
26.19,1.894,0.522,0.496,-1.892,0.799,0
106.35,-0.036,-0.704,0.24,1.534,0.976,0
9.79,-0.961,-0.719,0.14,1.57,0.74,0
33.59,0.164,0.007,-1.025,-0.405,0.844,0
36.56,-1.246,2.469,0.555,0.254,0.758,0
151.32,-0.142,0.505,-0.976,0.683,0.829,0
78.33,0.533,-0.818,0.691,0.339,0.865,0
77.59,-1.448,0.764,0.747,1.189,0.943,0
129.4,-1.033,0.422,-0.217,0.684,0.98,0
48.69,0.616,0.635,-0.744,2.419,0.965,0
98.22,0.059,-1.108,0.783,0.268,0.781,0
139.39,-0.332,0.268,0.048,-0.286,0.929,0
73.71,0.458,1.173,-0.168,0.055,0.726,0
114.74,0.252,1.568,1.744,1.375,0.73,0
98.7,2.447,-0.514,1.524,0.366,0.792,0
44.75,1.39,-0.574,-1.26,-0.269,0.985,0
62.8,0.319,-0.732,0.002,1.718,0.887,0
21.11,-1.054,-0.412,1.132,-2.033,0.828,0
81.45,-2.009,0.019,-0.429,-0.619,0.758,0
109.47,0.57,0.827,-1.372,1.026,0.906,0
83.97,0.005,-0.835,1.254,0.049,0.965,0
243.68,1.823,0.709,-0.026,-0.881,0.96,0
56.7,-1.508,-0.405,-1.614,-1.041,0.792,0
13.13,0.353,0.702,1.383,1.603,0.815,0
152.34,0.234,-0.562,0.251,-0.161,0.894,0
44.04,1.708,-0.758,0.521,-0.715,0.712,0
52.99,-0.627,0.19,-1.815,-0.523,0.844,0
64.7,-0.38,0.288,-0.18,-0.764,0.957,0
169.29,0.968,0.149,-0.623,0.857,0.749,0
35.46,0.588,-1.307,1.758,1.516,0.755,0
138.41,-1.068,-2.573,1.616,-0.969,0.955,0
16.52,0.354,0.199,-1.673,-0.604,0.897,0
29.01,0.837,-0.244,-0.843,0.188,0.796,0
88.89,2.113,-0.244,-0.119,1.603,0.986,0
214.21,-0.056,-0.105,-0.913,-0.577,0.79,0
52.01,-2.08,-0.232,-1.381,0.653,0.94,0
10.39,-0.221,-1.596,1.525,-0.426,0.911,0
76.97,-0.034,0.014,1.438,-0.294,0.838,0
180.74,0.17,0.156,-0.37,-0.535,0.709,0
350.35,-0.653,-1.296,-0.447,-0.265,0.814,0
294.5,1.077,1.032,1.345,-0.202,0.963,0
281.96,-0.511,-1.367,1.308,-1.154,0.873,0
14.82,-0.309,1.447,-0.768,0.029,0.744,0
434.01,-1.853,1.232,-1.676,2.488,0.714,0
37.21,-0.032,-1.074,0.658,-0.409,0.936,0
51.84,-1.72,-0.196,-0.109,0.138,0.78,0
14.78,1.849,0.499,-0.779,0.652,0.971,0
68.59,-0.204,-0.808,-1.669,1.152,0.903,0
186.69,0.649,1.237,-1.683,0.083,0.832,0
34.47,0.33,-0.352,1.762,-0.291,0.85,0
11.11,-1.036,-0.876,0.936,0.99,0.982,0
36.59,0.157,0.61,2.088,-0.058,0.904,0
21.04,0.835,0.934,1.144,0.995,0.974,0
295.42,0.52,0.636,0.411,-1.589,0.818,0
41.04,0.82,-0.438,0.136,1.563,0.893,0
359.34,1.084,-2.173,0.73,0.056,0.802,0
369.4,-0.656,-0.328,-0.314,-1.312,0.888,0
66.83,1.016,-2.026,0.291,0.291,0.911,0
263.9,-0.995,-1.211,0.898,0.105,0.943,0
27.46,2.117,0.258,0.291,-0.022,0.983,0
39.13,-0.392,0.819,-0.193,0.5,0.877,0
113.83,-1.274,-1.332,1.253,-0.112,0.729,0
89.85,0.616,1.888,0.152,0.648,0.884,0
82.83,-0.679,0.414,1.275,1.554,0.76,0
8.53,-0.424,-0.67,-0.155,-0.321,0.958,0
27.95,-0.541,1.559,-0.405,-0.601,0.896,0
39.94,-1.293,0.457,0.695,-2.916,0.82,0
23.75,1.895,-0.378,-0.503,-0.75,0.723,0
17.39,-0.765,-0.635,-0.672,-0.715,0.787,0
16.41,0.951,-1.121,-0.647,-0.52,0.72,0
63.91,2.075,0.583,0.974,0.239,0.951,0
10.02,1.404,-1.143,-0.557,-0.817,0.921,0
59.2,2.199,0.955,-0.098,1.12,0.882,0
96.67,-0.134,-0.107,-0.658,-0.245,0.835,0
11.68,-0.023,-0.864,2.685,0.296,0.89,0
98.79,1.943,-0.907,-0.545,-1.814,0.814,0
38.93,-0.152,-0.094,3.175,0.503,0.797,0
321.47,0.97,0.142,-1.313,0.297,0.983,0
189.09,-1.614,-0.18,0.648,-0.587,0.72,0
91.38,-1.105,0.488,1.045,1.042,0.802,0
61.14,0.088,1.269,-1.315,1.781,0.743,0
536.12,-2.059,0.397,0.83,1.468,0.768,0
183.07,0.168,-0.682,-1.99,-0.242,0.94,0
95.77,-0.486,1.477,-0.168,0.479,0.854,0
235.59,-0.091,1.557,-1.699,0.042,0.825,0
52.98,-0.053,-0.526,2.079,-0.253,0.85,0
173.15,-1.202,-1.763,-1.364,0.328,0.814,0
103.51,0.838,-0.182,-1.065,0.355,0.841,0
128.01,0.83,0.309,0.31,-0.803,0.769,0
80.34,0.361,1.373,1.804,-1.042,0.742,0
114.18,0.141,1.922,0.878,-0.652,0.848,0
10.19,0.085,0.133,-1.489,1.999,0.978,0
131.8,2.098,0.479,-0.87,-0.627,0.779,0
34.49,-0.634,0.422,0.128,1.524,0.812,0
35.37,-2.0,0.145,1.601,-0.472,0.882,0
122.15,0.867,0.586,1.803,-0.2,0.897,0
75.98,-1.023,-0.215,0.575,-0.859,0.701,0
192.48,-0.901,2.03,-0.812,-0.366,0.967,0
110.9,-0.545,-0.208,-1.002,-0.554,0.928,0
113.08,1.018,-0.005,-0.197,-1.308,0.906,0
10.97,1.088,-1.933,-0.337,-2.266,0.876,0
44.06,-1.302,0.108,1.026,-0.468,0.855,0
19.72,1.56,0.993,-0.248,-0.557,0.702,0
37.34,1.156,-1.461,0.937,-0.531,0.816,0
50.59,1.635,-0.201,-0.894,-0.044,0.76,0
22.69,-0.496,0.008,0.757,-1.529,0.803,0
109.55,0.256,-0.058,-0.807,1.135,0.91,0
44.8,0.668,-0.75,-1.198,1.065,0.833,0
18.11,0.697,0.464,-0.203,-0.73,0.796,0
75.75,0.26,-1.297,-0.877,0.368,0.738,0
8.07,-0.75,1.157,0.706,-0.698,0.742,0
52.36,0.473,1.568,-1.195,0.188,0.752,0
79.26,-1.008,-1.808,0.561,-0.36,0.886,0
55.8,-1.802,1.285,-2.154,-0.521,0.819,0
37.16,-0.541,-0.71,0.25,0.878,0.978,0
40.27,1.561,-0.698,0.904,2.526,0.867,0
79.58,0.728,1.151,-0.484,-0.081,0.703,0
16.17,-0.198,-0.663,0.147,-0.525,0.755,0
66.33,-0.533,1.316,0.195,1.335,0.796,0
12.49,0.215,-0.195,-1.394,0.567,0.844,0
14.7,-2.13,-0.649,-0.126,0.561,0.798,0
32.1,1.764,1.965,0.515,1.28,0.952,0
32.5,0.603,-0.942,0.197,-0.295,0.708,0
34.05,0.368,-0.535,-1.455,0.017,0.918,0
122.96,-1.776,0.182,0.689,0.137,0.715,0
31.4,0.865,-1.411,-1.145,0.589,0.763,0
228.89,-0.348,1.173,0.307,-0.895,0.802,0
52.1,0.687,-0.117,0.916,0.258,0.966,0
74.53,-0.098,-0.332,-0.0,0.842,0.911,0
31.66,0.063,-0.384,0.183,1.176,0.877,0
152.75,0.626,0.043,-0.585,0.445,0.748,0
42.09,-0.422,-1.642,-1.239,2.029,0.716,0
320.73,1.126,-0.24,0.522,-0.951,0.892,0
209.49,-0.705,-0.323,-0.393,0.85,0.767,0
61.6,-0.449,-0.782,-1.478,-0.761,0.831,0
46.27,0.196,0.454,0.503,0.957,0.794,0
108.67,-1.377,0.043,0.547,-0.835,0.906,0
69.32,-1.336,0.006,1.039,-0.198,0.948,0
96.93,-0.302,-1.061,-0.101,-1.095,0.925,0
19.39,0.181,0.998,0.232,-0.78,0.943,0
180.98,-0.997,0.628,0.24,-0.192,0.733,0
103.48,-2.446,1.043,0.649,-0.087,0.95,0
175.2,-0.899,-0.214,-1.73,0.115,0.848,0
35.92,-0.705,-0.148,-1.139,1.508,0.986,0
12.96,0.36,-0.689,-0.179,1.606,0.78,0
36.52,-1.155,-0.681,1.495,-0.56,0.701,0
183.84,-0.417,0.202,-0.031,0.969,0.889,0
186.68,-0.23,0.96,-0.787,-0.851,0.922,0
230.35,-0.408,1.162,-0.837,-0.6,0.8,0
307.32,-0.379,0.467,-0.473,1.056,0.757,0
237.05,0.237,1.016,-0.791,-0.148,0.867,0
47.54,2.294,-0.288,0.373,0.113,0.89,0
40.24,-0.275,-2.048,-0.716,-1.394,0.944,0
171.97,1.186,1.83,1.911,-1.025,0.934,0
118.8,-0.523,0.287,0.399,-0.485,0.862,0
151.53,-0.172,-1.224,1.151,0.075,0.908,0
399.83,0.078,-0.846,0.894,-1.135,0.738,0
14.26,-2.208,-0.709,0.347,0.338,0.734,0
147.21,0.159,2.86,0.25,-0.422,0.717,0
32.65,0.069,-0.911,0.799,0.297,0.913,0
280.98,-0.789,1.02,-1.903,2.153,0.864,0
77.15,-0.497,0.241,-0.622,0.431,0.708,0
67.19,-0.471,0.082,2.936,1.306,0.715,0
110.69,0.623,-0.613,-0.228,-1.952,0.959,0
144.47,-0.544,0.451,0.124,-0.532,0.819,0
208.81,-1.047,-1.761,1.435,0.126,0.778,0
246.76,1.218,0.143,1.548,0.146,0.715,0
141.47,-2.675,1.267,0.315,-0.507,0.738,0
23.15,-1.242,0.877,-0.446,-0.868,0.845,0
64.5,-0.088,-2.301,1.254,-0.282,0.709,0
177.14,0.817,-0.943,-1.616,-0.746,0.878,0
129.51,-1.616,-2.42,-0.321,1.092,0.922,0
36.95,0.127,1.753,-0.679,-0.06,0.98,0
159.4,-0.655,0.985,0.591,-1.698,0.945,0
236.85,0.692,-1.489,-0.911,0.746,0.818,0
22.65,0.759,0.415,0.357,0.792,0.801,0
96.96,0.333,0.965,0.768,-0.159,0.942,0
186.97,-0.217,0.824,0.214,1.094,0.711,0
90.86,-1.763,-0.23,-1.231,-1.83,0.912,0
25.64,-0.242,0.178,0.674,-0.036,0.778,0
18.35,0.772,-0.026,-2.544,-0.353,0.889,0
1293.25,-5.031,2.857,-7.138,4.669,0.212,1
246.82,-0.35,-1.081,0.332,-1.642,0.914,0
149.35,1.168,0.05,-0.52,0.432,0.771,0
99.68,-0.069,0.265,0.481,-0.352,0.758,0
106.61,2.018,-0.624,0.408,-0.553,0.737,0
69.85,1.076,-0.817,0.082,-0.064,0.821,0
60.05,1.059,0.144,-1.74,-1.913,0.81,0
7.49,-0.215,1.444,-1.67,0.212,0.927,0
139.19,0.894,0.117,0.246,-0.33,0.862,0
27.33,-0.403,-0.744,0.372,0.461,0.887,0
13.05,-0.081,0.19,1.254,0.443,0.739,0
94.77,-0.744,0.482,-1.588,-0.356,0.822,0
11.83,-0.216,0.131,0.465,0.967,0.821,0
176.15,-0.591,-0.788,-0.322,-0.988,0.986,0
19.92,0.47,1.023,-1.525,0.009,0.813,0
85.96,1.477,-0.86,-0.607,0.618,0.817,0
273.94,-0.763,-1.244,-0.077,-0.212,0.808,0
13.94,0.251,1.07,0.195,-0.176,0.774,0
26.93,0.216,0.271,-0.222,0.905,0.709,0
74.12,-0.655,-0.722,0.48,-0.621,0.7,0
54.13,0.108,-0.848,-0.167,-0.055,0.834,0
76.85,0.809,-0.769,1.35,-0.698,0.868,0
177.93,-1.331,0.199,0.516,0.588,0.982,0
13.35,-0.237,2.595,1.946,0.338,0.801,0
35.19,-0.269,-0.096,-0.826,-0.544,0.833,0
57.51,0.014,1.592,-1.551,-0.213,0.947,0
13.11,-0.018,0.373,-0.51,-1.1,0.704,0
20.48,0.646,-1.954,0.382,-0.804,0.945,0
77.2,-0.686,-0.368,-0.421,2.278,0.73,0
24.72,-0.086,1.353,-0.638,0.793,0.767,0
29.87,0.371,1.214,-0.383,-0.39,0.843,0
263.01,0.68,-1.625,-1.039,-0.062,0.807,0
268.06,0.08,0.607,-1.247,0.606,0.915,0
9.58,1.051,-0.343,-0.861,0.889,0.851,0
118.39,-0.883,-0.006,-0.834,0.716,0.728,0
60.27,0.199,-0.655,-1.315,0.759,0.98,0
152.89,0.299,-0.469,1.272,-0.747,0.932,0
18.95,0.876,0.391,-0.564,-0.237,0.708,0
14.91,-0.645,-0.332,-0.257,0.416,0.923,0
239.81,-0.69,0.955,-0.025,-0.854,0.716,0
556.22,0.389,-0.12,-0.46,1.417,0.734,0
28.01,0.961,0.504,0.754,-0.563,0.757,0
72.47,-1.92,-0.591,0.047,2.4,0.797,0
575.37,-2.187,1.778,-2.96,3.193,0.374,1
38.51,-0.559,1.748,-0.57,0.887,0.972,0
77.69,-1.008,-1.833,-0.939,-0.404,0.72,0
38.0,-2.137,-0.639,0.04,-0.243,0.742,0
25.14,0.056,-1.047,-0.245,-0.408,0.831,0
20.6,-1.986,-0.679,0.337,0.412,0.988,0
68.98,0.62,0.105,1.177,-2.122,0.81,0
72.09,-0.627,0.73,0.62,-0.97,0.713,0
57.89,0.847,-0.077,-0.648,0.382,0.803,0
232.98,0.653,1.562,-2.08,1.206,0.87,0
130.54,-0.313,-1.559,0.042,-0.403,0.811,0
29.43,-0.04,0.269,-1.025,-2.38,0.734,0
47.45,-0.436,-2.047,-0.321,0.372,0.876,0
8.26,-0.294,-1.971,0.081,-0.785,0.79,0
424.48,-1.325,0.678,0.269,-0.612,0.948,0
19.49,-1.699,-1.14,-1.093,0.498,0.976,0
115.84,1.565,0.591,0.118,-1.027,0.791,0
184.44,-1.011,0.723,1.33,0.739,0.836,0
82.95,-0.469,-0.881,-0.887,1.397,0.801,0
23.33,1.261,0.386,-1.016,-0.081,0.943,0
11.3,-1.699,-0.201,0.077,0.141,0.864,0
98.66,-1.171,0.109,-0.065,1.866,0.884,0
8.93,0.267,-1.07,-1.524,-0.226,0.77,0
89.89,-0.1,-0.669,-1.936,0.233,0.938,0
9.97,0.409,0.67,0.783,-0.099,0.904,0
232.32,-2.573,-1.5,-0.74,0.052,0.963,0
98.65,0.675,0.186,0.492,1.533,0.834,0
327.94,0.458,0.816,1.549,-1.095,0.854,0
179.08,-5.668,3.751,-2.627,3.905,0.065,1
128.23,0.014,-0.401,1.505,0.423,0.921,0
50.93,0.185,-0.415,-2.088,0.137,0.768,0
15.84,-0.371,-1.831,2.564,-0.694,0.805,0
219.58,-2.737,-0.148,0.119,-0.545,0.875,0
79.41,0.287,0.423,-1.153,-1.156,0.891,0
55.6,-0.549,1.317,-0.723,-0.962,0.753,0
23.74,-0.726,1.562,-0.054,-0.199,0.963,0
65.85,0.025,0.306,1.018,-1.069,0.986,0
153.3,-0.838,0.108,-0.708,-0.232,0.79,0
30.46,1.11,-0.367,-0.459,-0.827,0.776,0
34.85,-1.291,-0.704,-0.116,0.641,0.733,0
58.59,-0.541,-0.602,-0.661,-0.379,0.909,0
138.45,1.597,-0.893,-1.117,-0.369,0.815,0
416.37,-3.329,3.591,-4.052,4.488,0.091,1
5.01,0.619,0.49,2.802,1.784,0.787,0
162.24,-0.376,1.149,1.188,-0.851,0.708,0
172.09,-1.999,-1.832,1.173,1.36,0.777,0
248.92,0.017,0.324,1.782,2.014,0.841,0
251.83,-0.432,-0.281,-0.775,0.652,0.978,0
138.11,-0.131,-0.82,1.129,0.553,0.77,0
214.14,0.457,-0.348,2.769,2.283,0.808,0
14.29,-0.899,-1.876,1.707,-0.15,0.802,0
49.36,0.223,0.358,0.412,1.07,0.781,0
95.32,-1.089,0.975,-0.618,-1.466,0.886,0
34.48,0.919,0.128,-0.943,-0.063,0.716,0
40.15,0.684,-0.48,0.54,0.334,0.871,0
53.6,0.577,-1.593,-1.437,1.584,0.972,0
91.83,0.388,1.087,1.132,-0.878,0.767,0
82.17,-1.088,-0.303,-1.701,-0.778,0.733,0
152.59,-2.172,-0.02,1.643,0.032,0.705,0
72.26,0.977,-0.052,-1.099,0.17,0.813,0
87.48,-0.941,-0.104,-0.35,0.42,0.795,0
21.63,0.052,0.087,2.603,0.783,0.811,0
38.0,-1.362,1.614,-1.069,0.587,0.769,0
80.14,-0.419,-0.264,-1.581,1.785,0.921,0
68.81,2.208,0.16,0.374,-0.788,0.842,0
150.83,-0.423,-0.768,0.073,0.622,0.969,0
104.29,-0.216,0.505,0.474,1.215,0.868,0
214.44,0.415,-1.151,1.278,-0.25,0.913,0
315.43,-0.125,-0.478,-0.887,-0.818,0.822,0
17.83,0.833,-0.023,0.663,0.481,0.933,0
46.96,0.999,0.821,0.416,-0.34,0.833,0
6.4,1.378,1.118,-1.443,0.26,0.84,0
48.44,-0.677,0.556,-1.088,-1.528,0.843,0
7.61,-1.739,1.138,-0.201,0.025,0.793,0
129.43,1.481,0.006,0.792,0.444,0.702,0
30.75,0.687,0.076,-0.468,1.939,0.738,0
62.77,1.469,-0.311,-1.723,-0.824,0.726,0
9.05,-1.958,-0.778,1.758,0.459,0.712,0
63.28,-0.138,1.115,-1.828,2.939,0.813,0
14.92,-0.16,-0.186,-0.672,0.875,0.975,0
146.24,1.141,0.955,0.089,-0.589,0.973,0
8.39,-0.186,-0.086,-0.98,0.178,0.839,0
113.19,0.5,-0.657,0.886,-0.658,0.947,0
26.16,-0.991,0.433,1.051,0.163,0.72,0
12.43,0.869,-1.292,0.448,-0.456,0.918,0
74.98,-2.985,-0.621,-2.291,-1.231,0.728,0
226.9,-0.475,0.86,0.808,0.779,0.766,0
85.84,0.802,-0.678,0.448,-0.918,0.795,0
8.13,0.346,-0.839,0.662,-1.313,0.82,0
105.3,-1.958,-0.072,-0.412,-0.918,0.884,0
119.66,0.462,-0.955,-0.53,-0.611,0.854,0
34.02,0.345,0.122,0.227,-1.133,0.968,0
21.51,-0.894,-0.316,1.384,1.163,0.893,0
71.4,0.51,0.636,1.48,0.696,0.984,0
23.38,1.649,0.029,-0.64,-0.095,0.732,0
83.33,-0.712,-0.423,-1.098,-0.588,0.707,0
19.0,0.735,0.794,-1.403,0.309,0.955,0
59.78,-0.269,-1.24,-0.487,-1.197,0.844,0
42.92,0.519,0.187,-1.285,-1.353,0.914,0
69.28,1.295,-0.294,0.212,0.913,0.754,0
58.37,-2.82,0.182,-0.199,-1.706,0.829,0
24.98,-0.546,1.432,1.419,-0.85,0.876,0
83.01,0.293,-0.931,0.119,-2.125,0.899,0
12.98,0.386,-0.445,0.07,-1.019,0.722,0
19.46,1.408,1.448,0.71,-0.268,0.975,0
257.94,-0.824,0.846,0.185,-1.002,0.804,0
156.14,-0.864,0.947,-0.789,0.126,0.891,0
99.67,0.342,-1.173,-0.497,2.416,0.976,0
14.73,0.948,-0.231,-1.259,-1.9,0.894,0
98.1,-0.038,-0.411,1.134,-1.479,0.861,0
94.44,-1.253,0.786,-0.683,-1.336,0.77,0
102.6,-1.336,0.485,-0.104,1.012,0.737,0
25.36,-2.037,0.502,-0.018,1.188,0.965,0
14.13,0.76,0.332,-0.731,-0.415,0.832,0
281.49,1.418,1.315,-0.25,0.093,0.829,0
11.86,0.95,-0.544,-0.367,-1.169,0.935,0
25.65,-0.241,-1.152,0.212,-0.051,0.832,0
172.7,-0.995,0.963,-0.97,-1.301,0.794,0
24.0,-1.89,-1.727,0.781,-0.171,0.799,0
7.62,0.564,-0.819,0.56,0.113,0.901,0
23.36,0.057,-1.047,-0.971,0.48,0.874,0
175.23,0.889,1.233,-0.225,0.165,0.759,0
8.3,0.669,-1.147,1.034,1.363,0.861,0
61.59,0.795,-0.153,-2.077,-0.092,0.818,0
527.04,0.422,0.308,-1.311,-0.661,0.923,0
145.08,0.942,0.119,-0.032,0.512,0.765,0
66.88,1.52,0.922,0.423,-1.368,0.791,0
168.67,0.83,0.546,-0.34,1.052,0.752,0
13.19,-1.192,0.056,1.659,0.487,0.855,0
203.92,-0.021,-1.221,-0.156,0.674,0.789,0
32.84,0.419,0.827,2.015,-0.274,0.96,0
45.91,0.571,-0.258,-0.028,-0.628,0.833,0
18.42,1.523,-0.719,-1.435,-1.004,0.927,0
386.17,0.532,0.429,1.271,1.062,0.961,0
102.65,-0.749,0.689,-0.109,0.851,0.747,0
141.71,-1.1,-0.5,0.185,-0.816,0.951,0
55.59,1.175,0.478,1.363,-1.265,0.802,0
92.48,0.01,-0.813,0.739,-1.566,0.824,0
36.13,-0.725,-0.571,-0.675,0.687,0.924,0
61.41,0.231,0.882,0.58,-0.898,0.939,0
39.12,-1.776,0.487,-0.178,-0.745,0.918,0
57.17,-1.724,-1.219,-1.938,-0.438,0.878,0
10.58,-0.479,0.451,-0.788,2.097,0.924,0
153.71,0.627,-1.046,-0.247,-0.203,0.97,0
20.27,-0.472,-0.347,0.829,-0.059,0.777,0
71.35,-1.748,-0.944,1.639,2.009,0.804,0
166.58,0.427,1.262,1.854,-1.15,0.727,0
125.52,0.586,0.052,-1.0,0.395,0.838,0
10.06,0.013,1.687,0.321,-0.089,0.973,0
264.59,0.724,-0.884,0.101,0.634,0.762,0
149.73,0.364,0.68,-0.905,-0.604,0.881,0
61.04,-0.748,0.325,-0.353,-0.938,0.775,0
87.1,1.444,-1.039,-0.666,0.572,0.967,0
136.51,0.753,0.233,-0.533,-1.593,0.725,0
56.78,2.412,0.133,-1.289,-0.332,0.92,0
98.91,-0.309,-0.119,0.565,-0.936,0.987,0
38.59,0.347,0.286,0.534,-0.039,0.856,0
